Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,pagina pequena,18271,0,100,119.39894884264395,35.624250000182656,844.225834000099,85279.0,60.90406299650643,0.0,100,130,140,160,190,230,300,380,700,810,840
,Aggregated,18271,0,100,119.39894884264395,35.624250000182656,844.225834000099,85279.0,60.90406299650643,0.0,100,130,140,160,190,230,300,380,700,810,840
