Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,pagina pequena,19799,3762,5000,9496.543446761383,30.624499999248656,123005.84780600002,69537.08495378554,65.88992962771484,12.519718938303107,5000,7200,8800,10000,26000,44000,55000,59000,111000,119000,123000
,Aggregated,19799,3762,5000,9496.543446761383,30.624499999248656,123005.84780600002,69537.08495378554,65.88992962771484,12.519718938303107,5000,7200,8800,10000,26000,44000,55000,59000,111000,119000,123000
