Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,pagina media,1905,0,74,77.60491301996717,54.32825000025332,314.6591249987978,523285.0,6.3519159214600585,0.0,74,82,87,90,97,110,110,120,310,310,310
,Aggregated,1905,0,74,77.60491301996717,54.32825000025332,314.6591249987978,523285.0,6.3519159214600585,0.0,74,82,87,90,97,110,110,120,310,310,310
