Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,pagina pequena,18496,0,83,101.87175270565473,34.9592919992574,3510.127917999853,85279.0,61.65446720920061,0.0,83,99,110,120,160,200,270,330,1700,3500,3500
,Aggregated,18496,0,83,101.87175270565473,34.9592919992574,3510.127917999853,85279.0,61.65446720920061,0.0,83,99,110,120,160,200,270,330,1700,3500,3500
