Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,pagina grande,19766,12071,1800,10661.850300765886,0.31999999919207767,127673.03551799705,420228.54057472426,64.1666050208765,39.186233391025006,1800,5900,10000,13000,28000,60000,89000,122000,127000,127000,128000
,Aggregated,19766,12071,1800,10661.850300765886,0.31999999919207767,127673.03551799705,420228.54057472426,64.1666050208765,39.186233391025006,1800,5900,10000,13000,28000,60000,89000,122000,127000,127000,128000
